,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7697,5816130,AWESOME SUNNY ROOM C IN A CHARMING AREA!,29650513,Katie Graham,Brooklyn,Bedford-Stuyvesant,40.69307,-73.96073,Private room,4.51085950651685,3.4339872044851463,3.4339872044851463,2019-03-30,0.4574248470388754,1.9459101490553132,18.384776310850235
7698,5816145,AWESOME MODERN ROOM IN CHARMING AREA +SWEET ROOF 2,29650513,Katie Graham,Brooklyn,Clinton Hill,40.69454,-73.96198,Private room,4.51085950651685,3.4339872044851463,3.871201010907891,2019-03-13,0.6471032420585385,1.9459101490553132,17.233687939614086
7699,5816151,AWESOME MODERN ROOM IN CHARMING AREA+ SWEET ROOF B,29650513,Katie Graham,Brooklyn,Bedford-Stuyvesant,40.69363,-73.9607,Private room,4.51085950651685,3.4339872044851463,3.871201010907891,2019-05-12,0.6523251860396903,1.9459101490553132,17.97220075561143
7713,5834668,Phenomenal 1br Loft in Brooklyn,7503643,Vida,Brooklyn,Greenpoint,40.72704,-73.94007,Entire home/apt,5.0106352940962555,3.4339872044851463,2.0794415416798357,2019-06-01,0.13976194237515868,3.970291913552122,18.303005217723125
7727,5849386,Delightful Lighthouse -Direct Train To JFK Airport,5541374,Hassan And Patti,Brooklyn,Bushwick,40.68638,-73.91368,Private room,4.248495242049359,1.0986122886681098,5.003946305945459,2019-06-27,1.3506671834767394,1.791759469228055,10.583005244258363
7728,5849810,Traveler’s Nest - Straight train from JFK Airport,5541374,Hassan And Patti,Brooklyn,Bushwick,40.6863,-73.91378,Private room,4.248495242049359,1.3862943611198906,4.852030263919617,2019-06-24,1.247032293786383,1.791759469228055,6.324555320336759
7729,5849991,3 bedroom Apt at $249 per Night.,9898029,Anthony,Brooklyn,East Flatbush,40.65041,-73.92574,Entire home/apt,5.521460917862246,1.3862943611198906,2.3978952727983707,2019-06-03,0.5007752879124893,1.791759469228055,12.489995996796797
7730,5850040,The Charmer - Straight shot from JFK Arprt!,5541374,Hassan And Patti,Brooklyn,Bushwick,40.68691,-73.91317,Private room,4.499809670330265,1.3862943611198906,4.762173934797756,2019-06-24,1.1755733298042381,1.791759469228055,9.1104335791443
7731,5850148,"Entire Floor, Private Bathroom -Direct ride to JFK",5541374,Hassan And Patti,Brooklyn,Bushwick,40.6864,-73.9133,Private room,5.075173815233827,1.3862943611198906,3.4339872044851463,2019-04-22,0.4637340162321401,1.791759469228055,15.937377450509228
7742,5859030,Perfect Home Away from Home in NYC!,13347167,AFI Apartments,Manhattan,Upper East Side,40.7717,-73.95572,Entire home/apt,4.762173934797756,3.4339872044851463,1.0986122886681098,2016-11-29,0.04879016416943201,3.4011973816621555,18.24828759089466
7743,5860123,Tall Ceilings & Sunlight Galore,16437254,Benjamin,Brooklyn,Bedford-Stuyvesant,40.68449,-73.95893,Entire home/apt,5.153291594497779,3.4339872044851463,1.9459101490553132,2019-05-11,0.1310282624064041,3.091042453358316,14.866068747318506
7746,5866656,Home 4 Medical Professionals-MAIM0,26377263,Stat,Brooklyn,Borough Park,40.64032,-73.99728,Private room,3.9318256327243257,3.4339872044851463,0.0,,0.0,3.784189633918261,19.0
7763,5885201,SUNNY ROOM A IN CHARMING AREA :),4291007,Graham And Ben,Brooklyn,Bedford-Stuyvesant,40.69363,-73.9598,Private room,4.564348191467836,3.4339872044851463,3.713572066704308,2019-06-01,0.5877866649021191,2.4849066497880004,18.193405398660254
7764,5885280,CHARMING ROOM A - PRIVATE BALCONY!!,4291007,Graham And Ben,Brooklyn,Bedford-Stuyvesant,40.69442,-73.96016,Private room,4.564348191467836,3.4339872044851463,3.9889840465642745,2019-03-16,0.7178397931503169,2.4849066497880004,14.177446878757825
7765,5885396,SUNNY ROOM 2 IN CHARMING AREA :),4291007,Graham And Ben,Brooklyn,Clinton Hill,40.69344,-73.96153,Private room,4.564348191467836,3.4339872044851463,3.8501476017100584,2019-05-22,0.6418538861723948,2.4849066497880004,17.804493814764857
7766,5885402,CHARMING ROOM W/ ROOF DECK ACCESS 1 :),4291007,Graham And Ben,Brooklyn,Bedford-Stuyvesant,40.69498,-73.96002,Private room,4.564348191467836,3.4339872044851463,3.58351893845611,2019-05-28,0.5247285289349821,2.4849066497880004,18.439088914585774
7767,5885542,SUNNY ROOM 1 IN CHARMING AREA :),4291007,Graham And Ben,Brooklyn,Clinton Hill,40.69292,-73.96151,Private room,4.564348191467836,3.4339872044851463,3.784189633918261,2019-02-23,0.6097655716208943,2.4849066497880004,17.663521732655695
7797,5925343,The Notorious B.N.B. { The William Henry },1177497,Jessica,Brooklyn,Clinton Hill,40.68963,-73.96713,Private room,5.560681631015528,0.6931471805599453,4.553876891600541,2019-06-26,1.0473189942805592,2.4849066497880004,19.1049731745428
7832,5986444,BRAND NEW HUGE 1 BED@TIMES SQ!!!!!!,914838,Lior,Manhattan,Hell's Kitchen,40.75709,-73.99545,Entire home/apt,4.2626798770413155,3.4339872044851463,2.4849066497880004,2018-10-07,0.20701416938432612,2.0794415416798357,18.24828759089466
7865,6018325,COLUMBIA PRESBYTERIAN MED CTR * 2 Bedroom Apt*,25237492,Juliana,Manhattan,Washington Heights,40.84245,-73.93918,Entire home/apt,4.948759890378168,3.4339872044851463,2.1972245773362196,2019-06-17,0.15700374880966475,3.5553480614894135,17.663521732655695
7883,6033449,COLUMBIA PRESBYTERIAN MED CTR *AURA* Studio Apt,25237492,Juliana,Manhattan,Washington Heights,40.84035,-73.94089,Entire home/apt,4.564348191467836,3.4339872044851463,2.4849066497880004,2019-05-25,0.22314355131420976,3.5553480614894135,9.848857801796104
7899,6051044,Private Garden View — Eco Home — 3 Min to Subway!,16139880,Ksenia & Masha,Brooklyn,Bedford-Stuyvesant,40.67815,-73.91518,Private room,3.713572066704308,1.3862943611198906,4.624972813284271,2019-06-24,1.1019400787607843,1.9459101490553132,13.416407864998739
7900,6051782,Oversized 1BR~Union square~Sleeps 4~Best Value,2119276,Host,Manhattan,Gramercy,40.73342,-73.98545,Entire home/apt,5.017279836814924,3.4339872044851463,2.3978952727983707,2019-04-11,0.1906203596086497,3.6888794541139363,8.18535277187245
7922,6074975,Home On Kissena Park in Flushing NYC,23234988,Ann,Queens,Flushing,40.74896,-73.80715,Entire home/apt,5.91350300563827,1.0986122886681098,4.31748811353631,2019-05-28,0.9001613499442714,1.9459101490553132,16.0
7935,6090186,Location Angel Marlie ( only female),3250450,Petya,Queens,Jackson Heights,40.75181,-73.89064,Private room,3.713572066704308,3.258096538021482,0.6931471805599453,2018-09-04,0.09531017980432487,2.9444389791664403,19.078784028338912
7942,6094046,Central  Times Square w prvte bath,31626212,Troy,Manhattan,Theater District,40.75863,-73.98472,Private room,4.663439094112067,4.51085950651685,5.099866427824199,2019-06-08,1.43746264769429,1.791759469228055,17.776388834631177
7958,6106544,Beautiful HUGE Studio.. 52ST 3AVE.,1475015,Mike,Manhattan,Midtown,40.75621,-73.96802,Entire home/apt,4.454347296253507,3.4339872044851463,1.6094379124341003,2018-12-03,0.11332868530700317,3.970291913552122,18.49324200890693
7983,6140695,Orchard Street Studio !,1613244,Ariel,Manhattan,Lower East Side,40.72003,-73.98901,Entire home/apt,4.663439094112067,3.4339872044851463,2.5649493574615367,2017-10-06,0.2151113796169455,2.302585092994046,15.066519173319364
8022,6180762,BRAND NEW 1BD / STEPS CENTRAL PARK!,1475015,Mike,Manhattan,Upper West Side,40.76877,-73.9846,Entire home/apt,4.477336814478207,3.4339872044851463,1.3862943611198906,2017-11-30,0.09531017980432487,3.970291913552122,16.583123951777
8042,6197915,LES SUNNY STUDIO on Chrystie Street,1613244,Ariel,Manhattan,Lower East Side,40.72182,-73.99263,Entire home/apt,4.605170185988092,3.4339872044851463,2.1972245773362196,2019-05-10,0.15700374880966475,2.302585092994046,14.035668847618199
8062,6223929,Charming studio near Little Italy!,1613244,Ariel,Manhattan,Nolita,40.72342,-73.99292,Entire home/apt,4.564348191467836,3.4339872044851463,2.6390573296152584,2019-05-04,0.23901690047049992,2.302585092994046,11.704699910719626
8094,6245521,Ensuite Redroom,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68403,-73.93641,Private room,3.58351893845611,0.6931471805599453,5.093750200806762,2019-06-20,1.4350845252893227,1.791759469228055,12.727922061357855
8095,6245792,Orange Room,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68549,-73.93532,Private room,3.4339872044851463,0.6931471805599453,5.099866427824199,2019-06-18,1.43746264769429,1.791759469228055,11.575836902790225
8096,6246010,Skyview Private Small Room,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68517,-73.9369,Private room,3.4339872044851463,0.6931471805599453,5.14166355650266,2019-06-23,1.4678743481123135,1.791759469228055,12.84523257866513
8149,6285403,Colorfull and Modern Bedroom UES A3,20559017,Yohan,Manhattan,East Harlem,40.78709,-73.94423,Private room,3.8918202981106265,3.4339872044851463,1.6094379124341003,2018-11-24,0.13976194237515868,2.302585092994046,18.466185312619388
8176,6303845,Luminous Modern Apt Share for Young Professionals,2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68634,-73.95112,Private room,4.110873864173311,3.4339872044851463,3.295836866004329,2019-06-06,0.41871033485818504,2.1972245773362196,15.362291495737216
8177,6304002,Luminous Modern Apt Share for Young Professionals,2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68563,-73.94953,Private room,4.110873864173311,3.4339872044851463,3.1780538303479458,2019-03-29,0.3920420877760237,2.1972245773362196,15.620499351813308
8186,6313624,Small Room in Beautiful Apartment/Building,9864136,Anthony,Manhattan,Kips Bay,40.74253,-73.98006,Private room,4.330733340286331,3.4339872044851463,0.6931471805599453,2018-12-07,0.1310282624064041,3.295836866004329,18.57417562100671
8208,6327222,Ensuite Turquoise Room,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68497,-73.93669,Private room,3.58351893845611,0.6931471805599453,5.1647859739235145,2019-06-09,1.4929040961781488,1.791759469228055,12.36931687685298
8213,6329973,Times Square room with private bath,31626212,Troy,Manhattan,Theater District,40.75731,-73.98479,Private room,4.795790545596741,4.110873864173311,4.948759890378168,2019-06-24,1.3376291891386096,1.791759469228055,16.822603841260722
8233,6344926,Brooklyn private room,14898658,Chadanut,Brooklyn,Kensington,40.64423,-73.98224,Private room,3.713572066704308,3.4339872044851463,3.784189633918261,2019-01-08,0.6259384308664953,2.4849066497880004,9.9498743710662
8242,6347729,Modern& Pretty Bedroom UpperBest!!!!,33064599,Yukee,Manhattan,Upper West Side,40.80168,-73.96543,Private room,4.0943445622221,1.3862943611198906,4.23410650459726,2019-04-19,0.883767540168595,1.9459101490553132,17.86057109949175
8259,6361102,Cozy Artist Bedroom — Only a 3 Min Walk to Subway!,16139880,Ksenia & Masha,Brooklyn,Bedford-Stuyvesant,40.67682,-73.91597,Private room,3.9318256327243257,1.3862943611198906,4.634728988229636,2019-06-23,1.1052568313867783,1.9459101490553132,19.078784028338912
8261,6362061,Entire Prime Upper West Side Large Studio,3716641,Ofer,Manhattan,Upper West Side,40.78185,-73.97844,Entire home/apt,4.605170185988092,3.4339872044851463,2.6390573296152584,2019-01-29,0.23901690047049992,2.1972245773362196,11.832159566199232
8277,6371373,Save$PrivateRoom walking distance to Times Square,17450152,Tiba,Manhattan,Hell's Kitchen,40.76525,-73.98895,Private room,4.948759890378168,0.6931471805599453,5.075173815233827,2019-06-30,1.4279160358107101,1.791759469228055,15.7797338380595
8282,6373582,Gowanus Brooklyn Bed,33213436,Alec,Brooklyn,Gowanus,40.67883,-73.98407,Private room,4.867534450455582,0.6931471805599453,4.762173934797756,2019-06-24,1.2178757094949273,2.1972245773362196,15.362291495737216
8297,6380761,Modern Stdio  - Upper East,15310997,Mor,Manhattan,Upper East Side,40.77643,-73.95086,Entire home/apt,5.303304908059076,3.4339872044851463,1.3862943611198906,2018-01-01,0.08617769624105233,2.302585092994046,18.788294228055936
8348,6421429,Dominique's LowerLevel 1 bdrm pad*video projects,310670,Vie,Bronx,Eastchester,40.88241,-73.83422,Entire home/apt,4.7535901911063645,0.6931471805599453,1.9459101490553132,2019-06-30,0.16551443847757338,2.6390573296152584,19.078784028338912
8363,6428482,2C  Private Rm in Guesthouse Manhattan,7831209,Bobi,Manhattan,East Harlem,40.80749,-73.93803,Private room,3.9318256327243257,0.6931471805599453,4.6443908991413725,2019-05-31,1.1216775615991057,2.3978952727983707,19.1049731745428
8389,6450118,Sunny Spacious Room/Friendly Rates,9522524,Nancy,Brooklyn,Canarsie,40.64548,-73.8949,Private room,3.6375861597263857,1.791759469228055,4.290459441148391,2019-05-28,0.8878912573524571,1.791759469228055,17.944358444926362
8391,6450252,Large Sunny Room in Williamsburg,640117,Simon,Brooklyn,Williamsburg,40.71339,-73.95546,Private room,4.48863636973214,1.6094379124341003,2.0794415416798357,2015-11-14,0.1310282624064041,1.791759469228055,0.0
8392,6450408,3 Bedroom Apt in Williamsburg w Private Rooftop,640117,Simon,Brooklyn,Williamsburg,40.71408,-73.95708,Entire home/apt,5.771441123130016,1.6094379124341003,4.04305126783455,2019-06-23,0.7561219797213337,1.791759469228055,11.874342087037917
8427,6472275,"Cozy,newly furnished room inAstoria",24597265,Freda,Queens,Ditmars Steinway,40.77077,-73.90903,Private room,3.828641396489095,1.9459101490553132,1.6094379124341003,2017-06-15,0.08617769624105233,2.1972245773362196,17.832554500127006
8434,6477558,2 Bdrm apt Near Empire State Building,17770287,Nina,Manhattan,Midtown,40.75085,-73.98266,Entire home/apt,5.017279836814924,3.4339872044851463,1.791759469228055,2018-12-16,0.12221763272424921,2.70805020110221,14.730919862656235
8442,6480685,"Cozy,  single bed room.15min to NYC",24597265,Freda,Queens,Ditmars Steinway,40.77209,-73.91082,Private room,3.828641396489095,1.9459101490553132,3.258096538021482,2019-01-03,0.4252677354043441,2.1972245773362196,17.52141546793523
8447,6489828,Industrial Flex 2br duplex Loft in Brooklyn,7503643,Vida,Brooklyn,Greenpoint,40.72583,-73.94177,Entire home/apt,5.075173815233827,3.4339872044851463,1.3862943611198906,2016-08-07,0.06765864847381481,3.970291913552122,18.439088914585774
8469,6507084,Renovated 2BR apartment MIN 30 DAY,23772724,Elem,Manhattan,East Harlem,40.79726,-73.9329,Entire home/apt,4.61512051684126,3.4339872044851463,2.5649493574615367,2019-03-22,0.22314355131420976,2.772588722239781,18.49324200890693
8517,6555427,"Inviting,sunny grdn 15 min to Manhattan",24597265,Freda,Queens,Ditmars Steinway,40.77209,-73.91096,Private room,3.9318256327243257,1.9459101490553132,2.4849066497880004,2019-05-31,0.2151113796169455,2.1972245773362196,18.920887928424502
8530,6560257,Luxury 1-Bedroom King Suite with Central Park View,836168,Henry,Manhattan,Upper West Side,40.79222,-73.96445,Entire home/apt,6.90875477931522,3.4339872044851463,3.332204510175204,2017-05-04,0.4510756193602167,2.4849066497880004,19.078784028338912
8543,6572570,Charming Private Entrance — 30 Min to Manhattan!,16139880,Ksenia & Masha,Brooklyn,Bedford-Stuyvesant,40.677,-73.91677,Private room,4.3694478524670215,1.3862943611198906,4.6913478822291435,2019-05-30,1.1537315878891892,1.9459101490553132,12.569805089976535
8555,6585028,ROOFTOP TERRACE ROOM @ ELEGANT HOME NEAR JFK,19866189,Natasha,Queens,Arverne,40.58977,-73.79498,Private room,5.0106352940962555,0.6931471805599453,4.04305126783455,2019-07-06,0.76080582903376,1.791759469228055,19.0
8579,6603534,Private Small Grey Room,9922972,Memo & Iso,Brooklyn,Bedford-Stuyvesant,40.68517,-73.93473,Private room,3.4339872044851463,0.6931471805599453,4.68213122712422,2019-06-15,1.1568811967920856,1.791759469228055,18.57417562100671
8603,6619187,Stylish NYC Art Loft,34643568,Dave,Manhattan,East Harlem,40.79229,-73.93954,Private room,4.564348191467836,1.3862943611198906,3.2188758248682006,2019-07-02,0.3987761199573678,1.9459101490553132,18.275666882497067
8643,6645963,Sunny private room in Spanish Harlem art house,24260658,Kristy,Manhattan,East Harlem,40.79478,-73.93416,Private room,4.2626798770413155,1.0986122886681098,3.4965075614664802,2019-06-24,0.49469624183610705,1.791759469228055,7.937253933193772
8645,6646365,Lovely Brooklyn Room With Balcony,23582893,Laramie,Brooklyn,Bushwick,40.69038,-73.91462,Private room,3.970291913552122,2.9444389791664403,3.2188758248682006,2019-05-08,0.3987761199573678,2.1972245773362196,8.717797887081348
8657,6654323,Sunny Deck and Private Garden,16437254,Benjamin,Brooklyn,Fort Greene,40.6882,-73.97719,Entire home/apt,5.19295685089021,3.4339872044851463,0.0,,0.0,3.091042453358316,0.0
8665,6659165,Room available in BUSHWICK!,12720552,Julie,Brooklyn,Bushwick,40.70168,-73.92845,Private room,4.2626798770413155,0.6931471805599453,3.044522437723423,2019-05-27,0.35065687161316933,1.791759469228055,18.2208671582886
8682,6670191,"Size, Splendor & High Ceilings",16437254,Benjamin,Brooklyn,Bedford-Stuyvesant,40.68356,-73.95851,Entire home/apt,5.19295685089021,3.4339872044851463,0.0,,0.0,3.091042453358316,16.55294535724685
8692,6676250,Comfortable bed in a great room!,12720552,Julie,Brooklyn,Bushwick,40.70161,-73.92919,Shared room,3.9318256327243257,0.6931471805599453,2.302585092994046,2019-05-05,0.173953307123438,1.791759469228055,19.1049731745428
8757,6718257,"Home 4 Medical Professionals - The ""Clinomania""",26377263,Stat,Brooklyn,East Flatbush,40.66079,-73.9342,Private room,3.8918202981106265,3.4339872044851463,1.0986122886681098,2018-09-22,0.058268908123975775,3.784189633918261,15.7797338380595
8758,6718383,Home 4 Medical Professionals-Kngbr1,26377263,Stat,Brooklyn,East Flatbush,40.66058,-73.93383,Private room,3.784189633918261,3.4339872044851463,0.6931471805599453,2015-11-28,0.019802627296179712,3.784189633918261,18.627936010197157
8759,6719207,Home 4 Medical Professionals-Kngbr3,26377263,Stat,Brooklyn,East Flatbush,40.66037,-73.93316,Private room,3.871201010907891,3.4339872044851463,0.0,,0.0,3.784189633918261,17.635192088548397
8826,6767047,Bright Big Room With Fireplace,23582893,Laramie,Brooklyn,Bushwick,40.69047,-73.91565,Private room,3.9889840465642745,3.091042453358316,3.2188758248682006,2019-05-31,0.3987761199573678,2.1972245773362196,10.677078252031311
8842,6782841,Bright Brookyn Room W/ Bay Windows,23582893,Laramie,Brooklyn,Bushwick,40.69058,-73.91471,Private room,3.9318256327243257,4.5217885770490405,3.7612001156935624,2018-10-02,0.6151856390902335,2.1972245773362196,14.7648230602334
8853,6786761,[202] 5 min WALK to Times Square!,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.76037,-73.99084,Private room,5.049856007249537,0.6931471805599453,5.176149732573829,2019-06-19,1.5195132049061133,2.4849066497880004,15.748015748023622
8854,6787310,[205] 5 min WALK to Times Square,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.76044,-73.98903,Private room,5.351858133476067,0.6931471805599453,5.209486152841421,2019-06-23,1.545432582458188,2.4849066497880004,15.7797338380595
8861,6795568,[203] 5 min WALK to Times Square,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.7614,-73.98954,Private room,5.049856007249537,0.6931471805599453,5.19295685089021,2019-06-20,1.5390154481375546,2.4849066497880004,15.588457268119896
8871,6799692,[206] 5 min WALK to Times Square,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.7618,-73.99093,Private room,5.545177444479562,0.6931471805599453,5.262690188904886,2019-06-26,1.5912739418064292,2.4849066497880004,17.46424919657298
8872,6799814,[306] 5 min WALK to Times Square,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.76207,-73.98945,Private room,5.5053315359323625,0.6931471805599453,5.093750200806762,2019-06-30,1.4562867329399256,2.4849066497880004,1.0
8873,6799895,[301] 5 min WALK to Times Square,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.76146,-73.99109,Private room,5.049856007249537,0.6931471805599453,5.308267697401205,2019-06-28,1.62924053973028,2.4849066497880004,15.491933384829668
8874,6799932,[302] 5 min WALK to Times Square,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.76015,-73.99086,Private room,5.049856007249537,0.6931471805599453,5.303304908059076,2019-06-16,1.623340817603092,2.4849066497880004,15.491933384829668
8876,6799957,[303] 5 min WALK to Times Square,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.75987,-73.99056,Private room,5.049856007249537,0.6931471805599453,5.318119993844216,2019-06-13,1.6351056591826783,2.4849066497880004,14.52583904633395
8877,6799999,[305] 5 min WALK to Times Square!,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.76036,-73.99073,Private room,5.111987788356544,0.6931471805599453,5.0369526024136295,2019-06-15,1.425515074273172,2.4849066497880004,16.46207763315433
8878,6800277,[307] 5 min WALK to Times Square,35524316,Yasu & Akiko,Manhattan,Hell's Kitchen,40.76185,-73.99126,Private room,5.049856007249537,0.6931471805599453,5.247024072160486,2019-06-23,1.5810384379124023,2.4849066497880004,15.652475842498529
8889,6808818,Big Room With Piano & Tin Ceilings,23582893,Laramie,Brooklyn,Bushwick,40.68908,-73.91452,Private room,4.127134385045092,1.0986122886681098,4.0943445622221,2019-06-23,0.7975071958841881,2.1972245773362196,10.099504938362077
8891,6812061,"6 minutes from La Guardia Airpt. Quiet, Clean Room",35660592,Luis,Queens,Maspeth,40.73878,-73.89423,Private room,4.189654742026425,1.0986122886681098,4.532599493153256,2019-06-15,1.0543120297715298,1.9459101490553132,8.888194417315589
8894,6812690,Sunny Big Room With Garden Views,23582893,Laramie,Brooklyn,Bushwick,40.69054,-73.91403,Private room,4.0943445622221,1.0986122886681098,3.6109179126442243,2019-07-01,0.6043159668533296,2.1972245773362196,14.7648230602334
8904,6822854,Two Story Room With Reclaimed Bed,23582893,Laramie,Brooklyn,Bushwick,40.6904,-73.91538,Private room,4.07753744390572,1.9459101490553132,3.4657359027997265,2019-05-25,0.48858001481867097,2.1972245773362196,12.12435565298214
8941,6855514,Clean & sunny private room (fits 3),24260658,Kristy,Manhattan,East Harlem,40.79487,-73.93477,Private room,4.709530201312334,1.0986122886681098,4.23410650459726,2019-06-22,0.8712933659434192,1.791759469228055,6.6332495807108
8953,6866397,Ideal Manhattan Escape #4,3256433,Ira,Manhattan,Lower East Side,40.72215,-73.9914,Entire home/apt,5.017279836814924,3.4339872044851463,2.8903717578961645,2019-05-01,0.3074846997479606,2.0794415416798357,0.0
8969,6884509,Comfy Room in Williamsburg,640117,Simon,Brooklyn,Williamsburg,40.71314,-73.95535,Private room,4.394449154672439,1.3862943611198906,2.1972245773362196,2017-09-04,0.15700374880966475,1.791759469228055,0.0
8994,6908209,PrimChelsea~1BR~Sleeps4~hugeOutdoor,2119276,Host,Manhattan,Chelsea,40.74138,-74.00072,Entire home/apt,5.049856007249537,3.4339872044851463,1.9459101490553132,2019-03-30,0.12221763272424921,3.6888794541139363,17.0
9004,6913773,"Home 4 Medical Professionals - The ""Delirium""",26377263,Stat,Brooklyn,Bushwick,40.70376,-73.91765,Private room,3.871201010907891,3.4339872044851463,1.3862943611198906,2019-02-02,0.06765864847381481,3.784189633918261,12.0
9006,6913969,"Home 4 Medical Professionals - The ""Necrosis""",26377263,Stat,Brooklyn,Bushwick,40.70393,-73.91679,Private room,3.871201010907891,3.4339872044851463,1.3862943611198906,2018-08-18,0.058268908123975775,3.784189633918261,16.09347693943108
9029,6929738,CLOSE TO EAST SIDE HOSPITALS- Modern 2 Bedroom Apt,25237492,Juliana,Manhattan,Upper East Side,40.76044,-73.96068,Entire home/apt,5.278114659230517,3.4339872044851463,2.0794415416798357,2018-10-30,0.18232155679395465,3.5553480614894135,17.435595774162696
9040,6938378,Big Sunny room in NYC (M5),5164854,Lilia,Manhattan,Harlem,40.81961,-73.93937,Private room,3.784189633918261,1.9459101490553132,1.9459101490553132,2017-12-18,0.11332868530700317,2.1972245773362196,18.0
9072,6956731,New! Beautifully Designed & Modern,13347167,AFI Apartments,Manhattan,Upper East Side,40.77566,-73.95335,Entire home/apt,4.77912349311153,3.4339872044851463,1.6094379124341003,2019-03-31,0.08617769624105233,3.4011973816621555,16.06237840420901
9094,6970372,*RAZZMATAZZ* Upper East Side 2 Bedroom,25237492,Juliana,Manhattan,Upper East Side,40.76112,-73.9619,Entire home/apt,5.017279836814924,3.4339872044851463,2.5649493574615367,2018-11-14,0.23901690047049992,3.5553480614894135,17.26267650163207
9095,6970776,*ESSENTIAL* Convenient Studio- Upper East Side!,25237492,Juliana,Manhattan,Upper East Side,40.76216,-73.96195,Entire home/apt,4.7535901911063645,3.4339872044851463,2.5649493574615367,2019-05-02,0.23111172096338664,3.5553480614894135,18.193405398660254
9097,6971141,Upper East Side 2 bedroom- close to Hospitals-,25237492,Juliana,Manhattan,Upper East Side,40.76222,-73.9603,Entire home/apt,5.786897381366708,3.4339872044851463,1.0986122886681098,2019-06-08,0.1906203596086497,3.5553480614894135,13.820274961085254
9098,6971348,Close to East Side Hospitals- Modern 2 Bedroom Apt,25237492,Juliana,Manhattan,Upper East Side,40.76249,-73.96217,Entire home/apt,5.049856007249537,3.4339872044851463,1.9459101490553132,2019-01-31,0.1310282624064041,3.5553480614894135,17.175564037317667
9099,6971639,ACADIA Spacious 2 Bedroom Apt - Close to Hospitals,25237492,Juliana,Manhattan,Upper East Side,40.76021,-73.96157,Entire home/apt,5.111987788356544,3.4339872044851463,2.3978952727983707,2018-11-18,0.1988508587451652,3.5553480614894135,18.601075237738275
9100,6971750,*ENCHANTMENT* Upper East Side 2 bedroom- Sunny!,25237492,Juliana,Manhattan,Upper East Side,40.76244,-73.96031,Entire home/apt,5.111987788356544,3.4339872044851463,2.302585092994046,2018-09-30,0.18232155679395465,3.5553480614894135,16.73320053068151
9101,6971871,*JAMES* Amazing Spacious 2 Bedroom- Bright!,25237492,Juliana,Manhattan,Upper East Side,40.76035,-73.96133,Entire home/apt,5.049856007249537,3.4339872044851463,2.1972245773362196,2019-06-11,0.23901690047049992,3.5553480614894135,18.411952639521967
9103,6972089,*ODYSSEY* Sunny 1 Bedroom Apt- Bright & Cheery!,25237492,Juliana,Manhattan,Upper West Side,40.78181,-73.98466,Entire home/apt,4.875197323201151,3.4339872044851463,2.3978952727983707,2019-04-01,0.23111172096338664,3.5553480614894135,17.406895185529212
9104,6972192,*WINDSONG* Serene 1 BR in Townhouse near Park,25237492,Juliana,Manhattan,Upper West Side,40.78289,-73.98477,Entire home/apt,4.836281906951478,3.4339872044851463,2.8903717578961645,2019-06-17,0.32208349916911333,3.5553480614894135,14.212670403551895
9122,6985434,*SKYTRAIN* Studio Loft Apartment - Great Space!,25237492,Juliana,Manhattan,Upper West Side,40.78201,-73.98379,Entire home/apt,4.795790545596741,3.4339872044851463,2.302585092994046,2019-04-30,0.2151113796169455,3.5553480614894135,18.411952639521967
9123,6985888,*TERRA GARDEN* 1 Bedroom Garden Apartment,25237492,Juliana,Manhattan,Upper West Side,40.7818,-73.98483,Entire home/apt,4.7535901911063645,3.4339872044851463,2.0794415416798357,2018-10-31,0.173953307123438,3.5553480614894135,18.027756377319946
9124,6987811,Cozy Brooklyn Room W/ Skylight,23582893,Laramie,Brooklyn,Bushwick,40.69054,-73.91446,Private room,3.9512437185814275,2.6390573296152584,3.044522437723423,2019-06-26,0.3435897043900769,2.1972245773362196,3.7416573867739413
9135,6992310,A Serene NYC Skyline Room w Breakfast!,18260299,Ota,Brooklyn,Bushwick,40.69347,-73.90703,Private room,3.9318256327243257,3.4339872044851463,1.0986122886681098,2018-07-06,0.039220713153281295,1.9459101490553132,2.23606797749979
